time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-31 00:00:00+00:00,6,3,23,18
2025-06-01 00:00:00+00:00,3,2,36,20
2025-06-02 00:00:00+00:00,3,3,23,13
2025-06-03 00:00:00+00:00,1,1,34,18
2025-06-04 00:00:00+00:00,6,3,28,12
2025-06-05 00:00:00+00:00,5,2,64,21
2025-06-06 00:00:00+00:00,4,2,36,27
2025-06-07 00:00:00+00:00,3,2,32,19
2025-06-08 00:00:00+00:00,5,2,64,23
2025-06-09 00:00:00+00:00,6,3,54,26
2025-06-10 00:00:00+00:00,10,6,67,23
2025-06-11 00:00:00+00:00,2,2,63,21
2025-06-12 00:00:00+00:00,5,5,32,16
2025-06-13 00:00:00+00:00,2,2,24,16
